City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Laguna,US,2021-10-19 18:14:07,38.421,-121.4238,64.45,60,1,1.01
382,Kayerkan,RU,2021-10-19 18:15:07,69.3497,87.7602,30.49,95,96,9.98
383,Raudeberg,NO,2021-10-19 18:15:08,61.9875,5.1352,53.87,89,100,11.99
384,Karasjok,NO,2021-10-19 18:15:09,69.4719,25.5112,24.91,94,55,3.8
385,Mukhen,RU,2021-10-19 18:15:09,48.1,136.1,24.01,53,0,4.41
386,Namibe,AO,2021-10-19 18:11:02,-15.1961,12.1522,66.2,86,27,8.39
387,Chikwawa,MW,2021-10-19 18:15:10,-16.0335,34.8009,78.82,59,96,12.41
388,Roald,NO,2021-10-19 18:15:12,62.5833,6.1333,52.9,93,75,8.05
389,Huanren,CN,2021-10-19 18:15:12,41.2647,125.3667,29.59,63,0,2.33
390,Dekernes,EG,2021-10-19 18:15:13,31.0876,31.595,69.58,64,43,6.04
391,Umarkot,PK,2021-10-19 18:15:13,25.3616,69.7362,81.66,43,0,11.97
392,Mutoko,ZW,2021-10-19 18:15:14,-17.397,32.2268,58.86,79,30,10.13
393,Parthenay,FR,2021-10-19 18:15:14,46.6667,-0.4167,67.5,62,32,6.87
394,Magadan,RU,2021-10-19 18:15:15,59.5667,150.8,12.04,58,1,7.9
395,Katobu,ID,2021-10-19 18:15:15,-4.9408,122.5276,75.29,93,86,2.01
396,Chara,RU,2021-10-19 18:15:15,56.9064,118.2631,24.22,66,66,1.86
397,Fort Nelson,CA,2021-10-19 18:12:48,58.8053,-122.7002,33.46,68,73,2.62
398,Pekan,MY,2021-10-19 18:15:16,3.4836,103.3996,78.42,86,100,0.74
399,Port Moresby,PG,2021-10-19 18:15:11,-9.4431,147.1797,72.82,100,20,5.75
400,Karratha,AU,2021-10-19 18:15:17,-20.7377,116.8463,69.82,52,98,14.81
401,Odienne,CI,2021-10-19 18:15:19,9.51,-7.5692,81.1,67,62,2.48
402,Madang,PG,2021-10-19 18:15:19,-5.2246,145.7966,76.8,91,99,2.64
403,Esperance,AU,2021-10-19 18:13:19,-33.8667,121.9,60.64,57,51,30.11
404,Grudziadz,PL,2021-10-19 18:15:20,53.4841,18.7537,56.03,68,98,10.11
405,Kidal,ML,2021-10-19 18:15:20,18.4411,1.4078,94.41,18,49,3.0
406,Nome,US,2021-10-19 18:15:21,64.5011,-165.4064,33.87,86,90,19.57
407,Port-Gentil,GA,2021-10-19 18:12:39,-0.7193,8.7815,78.19,82,96,12.41
408,Durham,US,2021-10-19 18:12:35,36.0335,-78.8664,75.61,43,1,1.01
409,Walvis Bay,NA,2021-10-19 18:15:22,-22.9575,14.5053,59.09,82,57,10.36
410,Urmary,RU,2021-10-19 18:15:24,55.6789,47.944,35.58,75,100,7.38
411,Lovozero,RU,2021-10-19 18:15:24,68.005,35.0117,27.86,79,95,13.0
412,Hualmay,PE,2021-10-19 18:15:25,-11.0964,-77.6139,69.3,71,75,8.77
413,Rawson,AR,2021-10-19 18:10:53,-43.3002,-65.1023,70.2,37,24,11.52
414,Banda Aceh,ID,2021-10-19 18:15:26,5.5577,95.3222,79.07,85,99,7.85
415,Iquitos,PE,2021-10-19 18:14:58,-3.7481,-73.2472,77.04,88,75,3.44
416,Mbaiki,CF,2021-10-19 18:15:27,3.8678,17.9892,71.73,99,100,1.83
417,Ust-Maya,RU,2021-10-19 18:15:28,60.4167,134.5333,13.77,81,95,3.51
418,Hami,CN,2021-10-19 18:13:34,42.8,93.45,54.25,24,1,2.28
419,Amos,CA,2021-10-19 18:15:03,48.5669,-78.1162,58.98,55,22,6.67
420,Sassandra,CI,2021-10-19 18:15:29,4.95,-6.0833,77.83,88,89,8.16
421,Zhigalovo,RU,2021-10-19 18:15:30,54.8097,105.1578,29.66,94,71,3.4
422,Ovsyanka,RU,2021-10-19 18:15:31,55.9575,92.5519,29.37,82,50,4.09
423,Peniche,PT,2021-10-19 18:15:32,39.3558,-9.3811,76.48,81,22,7.58
424,Makakilo City,US,2021-10-19 18:15:33,21.3469,-158.0858,77.32,67,1,5.75
425,Kloulklubed,PW,2021-10-19 18:11:45,7.0419,134.2556,83.39,76,98,9.86
426,Langxiang,CN,2021-10-19 18:15:34,46.95,128.8833,27.7,58,81,2.73
427,Cascais,PT,2021-10-19 18:15:37,38.6979,-9.4215,74.97,68,0,3.0
428,Talnakh,RU,2021-10-19 18:15:37,69.4865,88.3972,30.43,96,97,5.73
429,Bodinayakkanur,IN,2021-10-19 18:15:38,10.0167,77.35,77.49,87,100,0.94
430,Winslow,US,2021-10-19 18:15:38,35.0242,-110.6974,59.97,38,1,1.99
431,Nanortalik,GL,2021-10-19 18:11:18,60.1432,-45.2371,40.28,53,50,1.95
432,Williston,US,2021-10-19 18:12:44,48.147,-103.618,41.58,51,80,14.41
433,Iskateley,RU,2021-10-19 18:15:40,67.6803,53.1512,33.4,98,100,6.76
434,Ocampo,MX,2021-10-19 18:15:41,21.65,-101.5,71.28,35,5,3.58
435,Freetown,SL,2021-10-19 18:15:01,8.484,-13.2299,80.22,81,99,6.76
436,Santa Rosalia,MX,2021-10-19 18:15:41,27.3167,-112.2833,74.98,36,1,5.14
437,Coos Bay,US,2021-10-19 18:15:42,43.3665,-124.2179,53.94,88,1,4.61
438,Noumea,NC,2021-10-19 18:12:57,-22.2763,166.4572,71.58,87,100,3.78
439,Kandi,BJ,2021-10-19 18:15:43,11.1342,2.9386,79.48,68,100,2.66
440,Clifton Springs,AU,2021-10-19 18:15:43,-38.15,144.5667,53.58,88,6,8.01
441,Yangambi,CD,2021-10-19 18:15:45,0.8102,24.4336,71.83,98,92,3.22
442,Port Hardy,CA,2021-10-19 18:12:59,50.6996,-127.4199,49.19,74,100,17.27
443,Canelli,IT,2021-10-19 18:15:46,44.7215,8.2924,65.41,76,87,3.06
444,Saint-Augustin,CA,2021-10-19 18:12:16,51.226,-58.6502,43.23,94,100,20.33
445,Killarney,IE,2021-10-19 18:15:46,52.05,-9.5167,52.99,91,49,5.32
446,Kavaratti,IN,2021-10-19 18:13:37,10.5669,72.642,81.93,74,89,9.04
447,Lida,BY,2021-10-19 18:15:47,53.8833,25.2997,41.2,65,100,7.18
448,Ano Mera,GR,2021-10-19 18:15:47,37.45,25.4,66.65,59,20,20.71
449,Rabak,SD,2021-10-19 18:15:48,13.1809,32.74,91.54,23,9,8.21
450,Buin,CL,2021-10-19 18:15:48,-33.7333,-70.75,88.12,13,0,8.75
451,Lima,PE,2021-10-19 18:14:48,-12.0432,-77.0282,68.4,86,40,1.01
452,Cockburn Town,TC,2021-10-19 18:12:44,21.4612,-71.1419,84.16,70,75,5.75
453,Geraldton,AU,2021-10-19 18:11:08,-28.7667,114.6,63.12,77,40,19.57
454,Bac Lieu,VN,2021-10-19 18:13:25,9.285,105.7244,79.84,81,54,1.79
455,Litovko,RU,2021-10-19 18:15:50,49.2361,135.1742,23.63,64,26,2.33
456,Haines Junction,CA,2021-10-19 18:15:50,60.7522,-137.5108,21.15,86,93,1.14
457,Beloha,MG,2021-10-19 18:12:04,-25.1667,45.05,67.24,79,100,11.43
458,Astana,KZ,2021-10-19 18:14:46,51.1801,71.446,44.47,39,14,7.58
459,Banyo,CM,2021-10-19 18:15:51,6.75,11.8167,67.46,88,73,3.44
460,Ilulissat,GL,2021-10-19 18:14:49,69.2167,-51.1,41.02,30,75,16.11
461,Gorontalo,ID,2021-10-19 18:15:51,0.5412,123.0595,75.0,94,86,2.48
462,Zaozerne,UA,2021-10-19 18:15:52,45.1582,33.2787,52.95,46,93,10.25
463,Grand-Santi,GF,2021-10-19 18:15:52,4.25,-54.3833,87.57,57,77,2.89
464,George,ZA,2021-10-19 18:15:53,-33.963,22.4617,58.55,88,20,11.5
465,Sovetskiy,RU,2021-10-19 18:15:53,61.3614,63.5842,36.9,66,100,10.54
466,Tilichiki,RU,2021-10-19 18:15:18,60.4667,166.1,11.01,90,88,7.92
467,Pervomayskoye,RU,2021-10-19 18:15:55,43.919,46.7102,53.4,65,100,15.75
468,Show Low,US,2021-10-19 18:15:13,34.2542,-110.0298,60.71,47,20,17.27
469,Arshan,RU,2021-10-19 18:15:56,46.2732,44.22,44.98,75,85,15.66
470,Pytalovo,RU,2021-10-19 18:12:23,57.0679,27.9138,36.14,67,89,3.29
471,Sierra Vista,US,2021-10-19 18:15:01,31.5545,-110.3037,70.75,32,1,0.0
472,Qasigiannguit,GL,2021-10-19 18:15:57,68.8193,-51.1922,41.25,76,99,2.48
473,Mocajuba,BR,2021-10-19 18:15:57,-2.5842,-49.5072,93.13,43,88,2.77
474,Yar-Sale,RU,2021-10-19 18:15:58,66.8333,70.8333,33.17,98,100,10.49
475,Jizan,SA,2021-10-19 18:15:58,17.3333,42.6667,86.94,63,13,3.78
476,Pemba,MZ,2021-10-19 18:15:58,-12.974,40.5178,75.9,83,75,2.3
477,Idritsa,RU,2021-10-19 18:15:59,56.3316,28.8988,32.76,73,59,3.09
478,Altamira,BR,2021-10-19 18:16:00,-3.2033,-52.2064,91.49,55,40,3.44
479,Wahpeton,US,2021-10-19 18:16:00,46.2652,-96.6059,63.32,87,90,17.27
480,Kamenka,RU,2021-10-19 18:16:00,51.3223,42.7678,38.62,69,94,9.13
481,Eenhana,NA,2021-10-19 18:16:01,-17.4667,16.3333,87.55,30,81,6.87
482,Dwarka,IN,2021-10-19 18:16:02,22.2394,68.9678,80.44,62,0,9.35
483,Shakiso,ET,2021-10-19 18:16:03,5.75,38.9167,60.39,87,93,1.3
484,Kingston Upon Hull,GB,2021-10-19 18:13:02,53.7446,-0.3353,65.1,86,75,3.0
485,Neiafu,TO,2021-10-19 18:16:04,-18.65,-173.9833,75.88,73,20,9.22
486,Oktyabrskiy,RU,2021-10-19 18:16:04,54.4815,53.471,39.36,67,100,3.87
487,Pandan,PH,2021-10-19 18:12:36,14.0453,124.1694,79.88,87,98,8.39
488,Sao Domingos,BR,2021-10-19 18:16:05,-13.3983,-46.3183,86.32,45,70,3.0
489,Huayang,CN,2021-10-19 18:16:05,34.4155,109.9939,37.85,90,100,2.64
490,Rio Branco,BR,2021-10-19 18:15:11,-9.9747,-67.81,86.61,66,75,6.91
491,Coahuayana,MX,2021-10-19 18:16:06,18.7333,-103.6833,87.28,59,72,4.79
492,Henties Bay,NA,2021-10-19 18:16:07,-22.116,14.2845,58.86,85,90,5.7
493,Khani,GE,2021-10-19 18:16:07,41.9563,42.9566,47.77,98,100,2.68
494,Juegang,CN,2021-10-19 18:16:08,32.3174,121.1855,58.91,58,100,11.14
495,Whyalla,AU,2021-10-19 18:16:08,-33.0333,137.5833,66.09,39,100,6.91
496,Guarapari,BR,2021-10-19 18:13:03,-20.6667,-40.4975,73.29,95,100,12.84
497,San Fernando,PH,2021-10-19 18:15:34,15.0286,120.6898,81.14,86,3,4.18
498,Port Blair,IN,2021-10-19 18:12:13,11.6667,92.75,81.07,83,20,6.91
499,Amahai,ID,2021-10-19 18:16:10,-3.3333,128.9167,78.78,87,93,2.59
500,Mananara,MG,2021-10-19 18:16:11,-16.1667,49.7667,69.64,87,49,3.38
501,Mirnyy,RU,2021-10-19 18:16:11,62.5353,113.9611,31.75,92,100,11.83
502,Naze,JP,2021-10-19 18:12:53,28.3667,129.4833,68.9,67,100,16.8
503,Escanaba,US,2021-10-19 18:11:41,45.7453,-87.0646,70.25,63,1,9.22
504,Atar,MR,2021-10-19 18:16:12,20.5169,-13.0499,102.25,16,14,13.8
505,Hobyo,SO,2021-10-19 18:14:56,5.3505,48.5268,78.76,84,76,14.7
506,Menongue,AO,2021-10-19 18:11:15,-14.6585,17.691,73.04,57,87,7.78
507,Acapulco,MX,2021-10-19 18:13:50,16.8634,-99.8901,85.82,74,90,5.75
508,Asau,RO,2021-10-19 18:12:30,46.4333,26.4,48.76,75,73,3.27
509,Margate,GB,2021-10-19 18:16:13,51.3813,1.3862,64.96,77,24,5.99
510,Tekeli,KZ,2021-10-19 18:16:14,44.83,78.8239,45.1,35,0,9.73
511,Mayumba,GA,2021-10-19 18:16:14,-3.432,10.6554,76.41,83,100,7.54
512,Conakry,GN,2021-10-19 18:13:30,9.538,-13.6773,83.35,76,98,11.14
513,Lasa,IT,2021-10-19 18:14:15,46.6166,10.7002,49.03,74,96,2.08
514,Yuxia,CN,2021-10-19 18:16:15,34.0615,108.6291,48.81,93,100,3.09
515,Iralaya,HN,2021-10-19 18:16:16,15.0,-83.2333,78.89,91,100,8.66
516,Prince Rupert,CA,2021-10-19 18:15:20,54.3161,-130.3201,53.29,43,100,14.97
517,Ambatondrazaka,MG,2021-10-19 18:16:16,-17.8333,48.4167,62.17,87,0,2.68
518,Panaba,MX,2021-10-19 18:16:17,21.2833,-88.2667,93.61,40,73,8.59
519,Nagyatad,HU,2021-10-19 18:16:17,46.2296,17.3579,48.06,69,92,5.48
520,Baijiantan,CN,2021-10-19 18:16:18,45.6333,85.1833,52.99,28,96,7.49
521,Karla,EE,2021-10-19 18:16:18,59.3723,24.9275,38.57,68,0,6.91
522,Muana,BR,2021-10-19 18:14:03,-1.5283,-49.2167,88.29,58,40,6.78
523,Amga,RU,2021-10-19 18:16:20,60.8953,131.9608,18.97,95,98,3.38
524,Jutai,BR,2021-10-19 18:16:20,-5.1833,-68.9,75.58,94,100,1.59
525,Am Timan,TD,2021-10-19 18:16:20,11.0297,20.2827,81.82,58,70,4.14
526,Vila Do Maio,CV,2021-10-19 18:16:21,15.1333,-23.2167,88.59,74,3,12.66
527,Tezu,IN,2021-10-19 18:16:21,27.9167,96.1667,75.06,81,99,1.77
528,Kasongo-Lunda,CD,2021-10-19 18:16:22,-6.4667,16.8167,77.56,75,73,3.69
529,Merauke,ID,2021-10-19 18:15:53,-8.4667,140.3333,78.62,88,57,9.4
530,Nuevitas,CU,2021-10-19 18:16:22,21.5453,-77.2644,87.24,61,49,11.56
531,Rudnichnyy,RU,2021-10-19 18:16:23,59.617,52.4703,30.99,96,90,5.08
532,Kamsack,CA,2021-10-19 18:16:23,51.5667,-101.9009,37.85,49,46,11.77
533,Alamogordo,US,2021-10-19 18:16:24,32.8995,-105.9603,75.56,45,1,1.99
534,Whitehorse,CA,2021-10-19 18:16:24,60.7161,-135.0538,35.02,50,75,13.0
535,Jackson,US,2021-10-19 18:15:11,42.4165,-122.8345,56.16,76,1,3.44
536,Yumen,CN,2021-10-19 18:14:59,40.2833,97.2,40.39,31,97,7.63
537,Kitimat,CA,2021-10-19 18:16:25,54.0524,-128.6534,44.91,47,100,5.06
538,Whitianga,NZ,2021-10-19 18:16:26,-36.8333,175.7,49.01,92,97,4.83
539,Ostrovnoy,RU,2021-10-19 18:16:26,68.0531,39.5131,35.29,67,100,23.4
540,Atambua,ID,2021-10-19 18:13:15,-9.1061,124.8925,76.57,85,91,2.84
541,Brownsville,US,2021-10-19 18:16:27,25.9018,-97.4975,86.92,60,75,4.0
542,La Rioja,ES,2021-10-19 18:16:27,42.25,-2.5,63.48,65,58,5.88
543,Lakes Entrance,AU,2021-10-19 18:13:01,-37.8811,147.981,56.16,91,61,11.34
544,Ugra,RU,2021-10-19 18:16:28,54.7777,34.3267,33.57,84,90,8.46
545,Tomigusuku,JP,2021-10-19 18:16:28,26.185,127.675,74.97,64,75,20.71
546,Nishihara,JP,2021-10-19 18:16:29,26.1842,127.7558,74.48,67,75,10.36
547,Katra,IN,2021-10-19 18:16:29,32.9833,74.95,64.33,66,0,7.67
548,Tevriz,RU,2021-10-19 18:16:29,57.509,72.4042,49.68,55,100,8.63
549,Abu Kamal,SY,2021-10-19 18:11:55,34.4506,40.9171,74.37,41,3,6.2
550,Mogok,MM,2021-10-19 18:16:30,22.9167,96.5,63.1,97,29,3.06
551,Betong,TH,2021-10-19 18:16:30,5.7743,101.0723,71.89,99,71,2.01
552,Vysotskoye,RU,2021-10-19 18:16:31,45.025,42.9064,43.07,75,94,14.2
553,Koryazhma,RU,2021-10-19 18:16:31,61.3143,47.1691,31.1,95,80,5.84
554,Boone,US,2021-10-19 18:13:24,39.0334,-92.3335,72.88,51,54,1.99
555,Phek,IN,2021-10-19 18:16:33,25.6667,94.5,57.29,99,86,0.58
556,Moryakovskiy Zaton,RU,2021-10-19 18:16:33,56.6956,84.6467,38.28,85,78,5.14
557,Clovis,US,2021-10-19 18:16:34,36.8252,-119.7029,69.12,52,40,1.99
558,Jakar,BT,2021-10-19 18:16:34,27.5492,90.7525,55.0,99,100,0.81
559,Mitsamiouli,KM,2021-10-19 18:14:25,-11.3847,43.2844,77.56,76,85,8.3
560,Tsiroanomandidy,MG,2021-10-19 18:16:35,-18.7667,46.0333,77.13,54,73,8.14
561,Taquarituba,BR,2021-10-19 18:12:46,-23.5331,-49.2444,59.31,93,100,11.99
562,Honningsvag,NO,2021-10-19 18:16:35,70.9821,25.9704,26.35,86,0,3.44
563,Le Port,RE,2021-10-19 18:16:36,-20.9373,55.2919,73.4,92,58,6.38
564,Bayir,TR,2021-10-19 18:16:37,37.2687,28.2167,64.92,57,78,5.19
565,Brae,GB,2021-10-19 18:13:04,60.3964,-1.353,53.51,97,100,6.15
566,Ilinskoye-Khovanskoye,RU,2021-10-19 18:16:38,56.9718,39.7684,36.73,91,100,8.72
567,Solnechnyy,RU,2021-10-19 18:16:39,50.7214,136.6319,19.74,81,18,2.26
568,Takoradi,GH,2021-10-19 18:13:50,4.8845,-1.7554,78.57,85,100,8.3
569,Zhuhai,CN,2021-10-19 18:16:39,22.2769,113.5678,79.05,78,20,9.22
570,Zhezkazgan,KZ,2021-10-19 18:15:11,47.8043,67.7144,50.07,32,45,8.52
571,Khon Buri,TH,2021-10-19 18:16:40,14.5254,102.2459,73.38,95,99,2.37
572,Kysyl-Syr,RU,2021-10-19 18:16:40,63.8986,122.7617,32.61,98,100,9.93
573,Yenagoa,NG,2021-10-19 18:13:50,4.9247,6.2642,73.85,94,100,8.19
